JDA,T_LST,TaC_60m,rh_10m,Tdp_10m,TaC_10m,baroKPa,radW/m2,netW/m2
20,12:45,-10.2,43.87,-20.06,-9.33,100.76,540.17,123.98
20,13:00,-9.95,42.9,-20.14,-9.13,100.75,529.39,128.7
20,13:15,-9.83,43.02,-19.93,-8.92,100.75,517.47,125.26
20,13:30,-9.57,42.52,-20.02,-8.92,100.73,500.87,91
20,13:45,-9.56,42.69,-19.94,-8.81,100.72,481.2,87.47
20,14:00,-9.41,42.06,-19.87,-8.6,100.72,457.57,101.15
20,14:15,-9.3,41.32,-19.91,-8.4,100.72,432,70.75
20,14:30,-9.23,41.31,-19.9,-8.41,100.72,401.44,60.44
20,14:45,-9.23,40.99,-20.16,-8.6,100.74,366.96,37.05
20,15:00,-9.25,40.44,-20.38,-8.56,100.76,332.21,20.89
20,15:15,-9.1,39.5,-20.38,-8.42,100.77,294.86,10.43
20,15:30,-9.22,39.36,-20.72,-8.61,100.78,256.46,-17.02
20,15:45,-9.17,39.8,-20.54,-8.55,100.79,216.45,-43.6
20,16:00,-9.32,40.9,-20.36,-8.72,100.79,175.83,-66.64
20,16:15,-9.38,41.66,-20.3,-8.83,100.8,135.64,-87.93
20,16:30,-9.52,42.24,-20.31,-9.02,100.79,96.08,-95.91
20,16:45,-9.66,43.4,-20.19,-9.29,100.79,63,-83.05
20,17:00,-9.83,44.67,-20.24,-9.58,100.78,38.7,-73.43
20,17:15,-10,46.15,-20.07,-9.82,100.78,34.09,-72.42
20,17:30,-10.04,46.98,-20.04,-10.02,100.77,33.03,-67.71
20,17:45,-10.15,47.73,-20.07,-10.17,100.76,33.59,-68.53
20,18:00,-10.25,48.68,-19.94,-10.3,100.76,33.49,-70.25
20,18:15,-10.38,49.57,-19.9,-10.46,100.76,32.53,-66.26
20,18:30,-10.53,50.5,-19.88,-10.66,100.77,32.75,-62.94
20,18:45,-10.63,51.91,-19.72,-10.85,100.77,32.69,-69.12
20,19:00,-10.77,53.03,-19.65,-10.99,100.77,33.41,-68.26
20,19:15,-10.78,53.65,-19.59,-11.07,100.77,41.21,-65.46
20,19:30,-10.96,54.36,-19.55,-11.19,100.78,43.42,-69.26
20,19:45,-11.09,55.61,-19.42,-11.36,100.79,43.51,-63.08
20,20:00,-11.24,56.47,-19.36,-11.46,100.79,42.93,-66.96
20,20:15,-11.43,57.12,-19.38,-11.62,100.79,43.04,-63.09
20,20:30,-11.61,57.83,-19.45,-11.81,100.78,43.21,-63.77
20,20:45,-11.73,57.88,-19.5,-11.92,100.78,42.6,-62.21
20,21:00,-11.86,58.28,-19.57,-12.06,100.78,41.58,-65.26
20,21:15,-12.02,59.59,-19.5,-12.26,100.78,41.01,-61.66
20,21:30,-12.22,61.65,-19.35,-12.51,100.78,40.6,-59.17
20,21:45,-12.38,62.28,-19.37,-12.62,100.78,40.38,-61.01
20,22:00,-12.6,63.28,-19.34,-12.8,100.78,39.88,-63.2
20,22:15,-12.75,64.31,-19.35,-12.97,100.77,39.44,-63.69
20,22:30,-12.9,65.32,-19.29,-13.1,100.75,38.78,-65.07
20,22:45,-13.01,66.38,-19.25,-13.27,100.75,38.29,-66.62
20,23:00,-13.14,66.96,-19.29,-13.37,100.75,38.49,-62.46
20,23:15,-13.29,67.26,-19.36,-13.51,100.73,37.89,-67.9
20,23:30,-13.4,68.18,-19.4,-13.68,100.72,37.82,-60.02
20,23:45,-13.59,68.82,-19.41,-13.81,100.72,38.13,-61.15
21,0:00,-13.69,69.68,-19.42,-13.97,100.7,38.14,-65.88
21,0:15,-13.78,70.32,-19.45,-14.07,100.7,38.43,-63.94
21,0:30,-13.89,70.74,-19.48,-14.16,100.69,38.06,-67.91
21,0:45,-13.9,70.85,-19.52,-14.23,100.69,38.16,-65.61
21,1:00,-13.9,71.27,-19.57,-14.32,100.69,38.74,-61.62
21,1:15,-13.93,71.58,-19.56,-14.41,100.69,41.06,-64.99
21,1:30,-13.91,71.92,-19.53,-14.46,100.68,43.72,-67.08
21,1:45,-13.21,72.68,-19.57,-14.56,100.68,43.61,-61.33
21,2:00,-12.23,72.53,-19.6,-14.59,100.67,43.59,-64.52
21,2:15,-11.66,72.88,-19.69,-14.71,100.68,42.88,-67.33
21,2:30,-11.81,73.48,-19.64,-14.76,100.68,41.95,-63.34
21,2:45,-10.77,71.81,-19.76,-14.61,100.68,40.73,-47.09
21,3:00,-10.32,70.8,-19.7,-14.39,100.68,39.92,-49.84
21,3:15,-9.84,70.14,-19.55,-14.17,100.69,39.79,-52.89
21,3:30,-9.84,70.96,-19.45,-14.24,100.68,38.83,-65.72
21,3:45,-10.37,72.8,-19.44,-14.47,100.69,38.03,-68.67
21,4:00,-10.29,73.06,-19.43,-14.49,100.69,37.26,-59.66
21,4:15,-10.74,74.23,-19.31,-14.57,100.7,36.64,-66.47
21,4:30,-10.31,75.71,-19.2,-14.65,100.7,35.61,-61.74
21,4:45,-9.88,76.27,-18.91,-14.49,100.68,35.06,-51.19
21,5:00,-9.82,76.93,-18.71,-14.37,100.68,34.66,-37.46
21,5:15,-12.09,76.81,-18.58,-14.24,100.69,34.03,-45.91
21,5:30,-13.76,77.63,-18.55,-14.31,100.7,33.21,-41.58
21,5:45,-13.55,79.4,-18.35,-14.42,100.71,32.39,-48.76
21,6:00,-13.5,79.55,-18.42,-14.49,100.7,31.64,-52.72
21,6:15,-13.69,80.23,-18.32,-14.47,100.71,31.49,-38.08
21,6:30,-12.99,78.52,-18.28,-14.19,100.71,30.94,-32.87
21,6:45,-12.38,83.09,-17.68,-14.23,100.71,30.14,-36.44
21,7:00,-13.26,81.68,-17.67,-14,100.72,30.19,-31.73
21,7:15,-13.55,83.39,-17.34,-13.91,100.73,31.44,-28.29
21,7:30,-13,82.37,-17.27,-13.72,100.73,37.67,-24.07
21,7:45,-13,80.11,-17.32,-13.47,100.74,51.64,-30.39
21,8:00,-12.26,80.14,-17.14,-13.24,100.76,74.93,-19.67
21,8:15,-11.41,79.28,-16.57,-12.62,100.77,92.88,-23.55
21,8:30,-11.16,78.94,-16.04,-12.03,100.78,100.99,3.02
21,8:45,-11.22,77.44,-15.72,-11.55,100.79,124.57,7.51
21,9:00,-10.38,77.05,-15.23,-10.92,100.8,153.4,25.57
21,9:15,-10.51,76.41,-14.6,-10.23,100.8,212.85,42.78
21,9:30,-9.86,73.14,-14.28,-9.47,100.81,305.26,84.89
21,9:45,-9.42,71.34,-14,-8.94,100.82,365.85,99.17
21,10:00,-8.91,68.39,-14.05,-8.43,100.84,412.58,112.1
21,10:15,-8.31,65.38,-14,-7.71,100.85,443.47,130.09
21,10:30,-7.85,61.08,-14.13,-7.12,100.86,470.42,128.94
21,10:45,-7.61,60.02,-14.2,-6.96,100.86,487.85,130.03
21,11:00,-7.53,58.69,-14.17,-6.72,100.86,517.98,152.95
21,11:15,-7.26,57.48,-14.22,-6.49,100.87,464.5,117.41
21,11:30,-7.42,58.72,-14.2,-6.77,100.86,344.99,82.58
21,11:45,-7.47,59.61,-14.09,-6.83,100.84,313.58,83.63
21,12:00,-7.33,59.14,-13.83,-6.52,100.83,305.34,81.29
21,12:15,-7.07,58.27,-13.88,-6.33,100.82,542.05,172.52
21,12:30,-7.16,57.85,-13.99,-6.39,100.81,309.53,53.68
21,12:45,-7.13,57.83,-13.99,-6.36,100.78,440.58,128.23
21,13:00,-6.68,55.88,-13.99,-5.94,100.75,472.29,127.54
21,13:15,-6.48,55.24,-13.83,-5.63,100.74,503.73,132.9
21,13:30,-6.61,56.78,-13.75,-5.92,100.72,362.55,81.23
21,13:45,-6.11,54.56,-13.58,-5.27,100.71,498.52,104.49
21,14:00,-6.31,55.75,-13.65,-5.6,100.69,366.21,81.91
21,14:15,-6.07,53.68,-13.84,-5.3,100.67,446.06,77.31
21,14:30,-5.97,54.56,-13.59,-5.21,100.64,407.3,74.6
21,14:45,-6.07,54.99,-13.61,-5.39,100.65,384.5,50.81
21,15:00,-5.95,54.65,-13.52,-5.17,100.65,340.97,42.2
21,15:15,-6.13,55.23,-13.55,-5.37,100.67,291.93,10.32
21,15:30,-6.07,55.57,-13.54,-5.41,100.68,244.82,-4.84
21,15:45,-6.47,56.72,-13.71,-5.95,100.68,102.63,-43.92
21,16:00,-6.11,56.32,-13.54,-5.57,100.66,175.32,-44.21
21,16:15,-5.99,55.53,-13.5,-5.44,100.64,144.16,-71.39
21,16:30,-6.17,55.7,-13.75,-5.74,100.62,96.09,-73.68
21,16:45,-6.3,56.78,-13.71,-5.94,100.6,70.24,-65.82
21,17:00,-6.48,58.07,-13.68,-6.22,100.58,43.57,-59.99
21,17:15,-6.61,59.3,-13.59,-6.42,100.55,38.49,-66.74
21,17:30,-6.63,60.13,-13.58,-6.54,100.52,37.94,-60.46
21,17:45,-6.72,60.86,-13.55,-6.7,100.5,37.73,-63.82
21,18:00,-6.82,61.56,-13.56,-6.84,100.49,37.78,-66.67
21,18:15,-6.93,62.79,-13.49,-6.99,100.48,37.29,-64.56
21,18:30,-7.11,64.02,-13.43,-7.15,100.47,37.23,-71.27
21,18:45,-7.07,64.62,-13.41,-7.29,100.45,37.56,-54.86
21,19:00,-7.3,65.66,-13.38,-7.48,100.45,36.49,-69.21
21,19:15,-7.39,66.5,-13.33,-7.56,100.44,36.12,-65.62
21,19:30,-7.47,67.71,-13.3,-7.73,100.42,35.85,-60.92
21,19:45,-7.54,68.59,-13.25,-7.87,100.42,35.41,-59.05
21,20:00,-7.81,69.51,-13.32,-8,100.4,34.85,-52.45
21,20:15,-7.96,70.33,-13.34,-8.2,100.39,34.2,-58.57
21,20:30,-7.87,71.9,-13.37,-8.55,100.38,33.77,-62.69
21,20:45,-7.99,71.81,-13.62,-8.71,100.37,31.93,-60.11
21,21:00,-8.11,71.88,-13.77,-8.88,100.34,31.73,-55.37
21,21:15,-8.07,71.67,-13.79,-8.87,100.31,30.88,-57.72
21,21:30,-8.3,70.54,-13.88,-8.73,100.3,29.39,-59.3
21,21:45,-8.34,70.66,-13.82,-8.78,100.26,28.45,-61.29
21,22:00,-8.19,70.12,-13.83,-8.6,100.24,27.69,-58.47
21,22:15,-8.25,68.35,-13.82,-8.38,100.24,26.93,-55.95
21,22:30,-8.26,67.58,-13.9,-8.38,100.23,26.41,-47.8
21,22:45,-8.27,66.41,-14.22,-8.33,100.2,25.89,-44.92
21,23:00,-8.28,65.35,-14.32,-8.24,100.22,25.09,-44.24
21,23:15,-8.33,66.25,-14.22,-8.33,100.23,24.24,-43.28
21,23:30,-8.37,66.42,-14.12,-8.28,100.23,23.31,-33.16
21,23:45,-8.29,67.28,-13.9,-8.22,100.24,24.19,-27.39
22,0:00,-8.32,67.88,-13.84,-8.21,100.21,24.04,-38.89
22,0:15,-8.4,68.54,-13.8,-8.34,100.19,23.09,-45.52
22,0:30,-8.39,70.06,-13.6,-8.39,100.19,22.8,-38.75
22,0:45,-8.24,68.42,-13.63,-8.1,100.18,22.4,-32.96
22,1:00,-8.17,66.51,-13.84,-7.97,100.16,22,-30.39
22,1:15,-8.08,66.06,-13.65,-7.81,100.16,21.83,-25.57
22,1:30,-8.16,66.23,-13.77,-7.86,100.15,21.54,-20.01
22,1:45,-8.05,67.28,-13.52,-7.74,100.14,21.3,-17.64
22,2:00,-8.05,67.23,-13.43,-7.72,100.12,20.89,-24.45
22,2:15,-8.17,68.02,-13.47,-7.9,100.12,20.59,-39.29
22,2:30,-8.22,68.54,-13.48,-7.93,100.1,20.4,-30.09
22,2:45,-8.16,68.83,-13.22,-7.85,100.08,20.32,-24.29
22,3:00,-8.36,69.07,-13.36,-8.03,100.06,19.88,-23.35
22,3:15,-8.27,69.04,-13.4,-7.93,100.03,19.73,-15.85
22,3:30,-8.1,68.94,-13.1,-7.74,100.02,19.53,-23.5
22,3:45,-8.2,69.04,-13.26,-7.85,100.01,19.23,-19.67
22,4:00,-8.18,69.37,-13.25,-7.81,100,19.14,-10.39
22,4:15,-8.16,68.98,-13.2,-7.77,99.97,18.99,-7.46
22,4:30,-8.16,68.41,-13.28,-7.76,99.94,18.66,-5.95
22,4:45,-8.12,68.12,-13.36,-7.7,99.93,18.24,-3.64
22,5:00,-7.96,68.12,-13.16,-7.53,99.92,18.09,-3.1
22,5:15,-7.96,68.92,-12.96,-7.54,99.9,17.68,-4.14
22,5:30,-8.12,71.4,-12.73,-7.7,99.89,17.79,-6.7
22,5:45,-8.22,74.8,-12.22,-7.81,99.87,17.74,-8.39
22,6:00,-8.17,75.61,-12.04,-7.75,99.86,17.61,-6.82
22,6:15,-8.08,75.25,-12.07,-7.67,99.85,17.5,-11.51
22,6:30,-7.98,75.19,-11.96,-7.56,99.83,17.49,-4.98
22,6:45,-7.86,74.7,-11.91,-7.42,99.82,17.42,-2.43
22,7:00,-7.77,74.3,-11.92,-7.33,99.81,17.27,-2.62
22,7:15,-7.71,74.33,-11.79,-7.26,99.8,17.92,-2.13
22,7:30,-7.62,74.4,-11.69,-7.18,99.78,20.24,-0.41
22,7:45,-7.49,74.56,-11.52,-7.04,99.8,25.8,1.28
22,8:00,-7.38,74.7,-11.41,-6.92,99.79,35.61,4.93
22,8:15,-7.26,74.65,-11.23,-6.78,99.78,51.78,10.7
22,8:30,-7.15,74.72,-11.04,-6.64,99.78,68.03,14.71
22,8:45,-7.04,74.39,-10.99,-6.54,99.78,75.75,17.6
22,9:00,-6.95,74.15,-10.84,-6.41,99.78,103.2,25.15
22,9:15,-6.86,73.51,-10.87,-6.28,99.78,111.74,28.14
22,9:30,-6.69,73.11,-10.74,-6.11,99.78,117.72,30.8
22,9:45,-6.49,72.67,-10.65,-5.91,99.78,143.53,40.07
22,10:00,-6.21,71.72,-10.47,-5.6,99.78,184.12,47.64
22,10:15,-5.92,70.39,-10.36,-5.26,99.77,214.34,61.66
22,10:30,-5.64,69.32,-10.3,-5.01,99.77,157.12,42.79
22,10:45,-5.33,68.17,-10.18,-4.68,99.77,170.52,49.92
22,11:00,-5.13,66.74,-10.19,-4.48,99.77,148.78,40.67
22,11:15,-4.88,66.07,-10.04,-4.22,99.74,204.09,57.59
22,11:30,-4.58,65.01,-9.9,-3.84,99.72,247.2,71.73
22,11:45,-4.19,64.24,-9.58,-3.42,99.7,357.99,107.8
22,12:00,-3.91,64.03,-9.35,-3.17,99.69,263.92,74.03
22,12:15,-3.48,63.24,-9.02,-2.63,99.65,486.13,139.73
22,12:30,-3.14,61.97,-8.65,-2.19,99.62,473.17,122.63
22,12:45,-2.57,60.65,-8.41,-1.61,99.61,558.06,149.62
22,13:00,-2.17,59.54,-8.18,-1.2,99.6,529.94,137.46
22,13:15,-1.7,55.76,-8.51,-0.79,99.61,585.49,144.52
22,13:30,-1.56,54.38,-8.66,-0.65,99.61,471.6,111.42
22,13:45,-1.33,51.8,-9.12,-0.4,99.58,498.53,120.86
22,14:00,-1.16,50.47,-9.24,-0.25,99.57,429.26,95
22,14:15,-0.88,50.16,-9.08,0.03,99.57,461.54,99.46
22,14:30,-1.03,50.69,-9.2,-0.27,99.57,309.08,60.13
22,14:45,-0.97,49.59,-9.4,-0.14,99.56,359.93,68.6
22,15:00,-0.95,49.16,-9.49,-0.16,99.56,351.68,62.57
22,15:15,-1.21,48.1,-10.04,-0.46,99.57,229.55,21.56
22,15:30,-1.52,50.13,-10.03,-0.95,99.58,152.32,-2.04
22,15:45,-1.86,49.75,-10.53,-1.32,99.57,117.75,-15.18
22,16:00,-2.12,49.59,-10.86,-1.63,99.56,100.05,-14.15
22,16:15,-2.52,47.94,-11.65,-2.03,99.55,76.74,-19.92
22,16:30,-2.95,50.27,-11.55,-2.47,99.54,62.77,-21.24
22,16:45,-3.37,54.91,-10.91,-2.93,99.52,47.75,-29.91
22,17:00,-3.7,55.9,-11.02,-3.27,99.5,33.45,-36.24
22,17:15,-4.13,57.03,-11.24,-3.72,99.48,29.7,-38.22
22,17:30,-4.51,58,-11.42,-4.11,99.49,29.14,-36.42
22,17:45,-4.73,58.27,-11.69,-4.34,99.48,29.43,-36.07
22,18:00,-4.97,58.34,-11.87,-4.62,99.47,29.77,-41.16
22,18:15,-5.17,58.52,-12.06,-4.79,99.47,29.86,-34.42
22,18:30,-5.46,59.1,-12.23,-5.07,99.46,30.23,-36.07
22,18:45,-5.62,58.55,-12.56,-5.27,99.45,29.91,-37.43
22,19:00,-5.72,58.26,-12.7,-5.35,99.44,29.98,-27.29
22,19:15,-5.77,57.87,-12.87,-5.37,99.44,29.73,-19.26
22,19:30,-5.83,58.55,-12.77,-5.41,99.44,29.94,-14.38
22,19:45,-5.93,59.56,-12.63,-5.49,99.45,29.1,-11.89
22,20:00,-6.02,58.99,-12.92,-5.58,99.45,29.41,-11.62
22,20:15,-6.07,57.07,-13.3,-5.62,99.44,28.9,-8.23
22,20:30,-6.1,55.57,-13.68,-5.65,99.42,28.7,-8.28
22,20:45,-6.07,53.98,-13.98,-5.63,99.41,28.11,-7.25
22,21:00,-6.07,53.16,-14.17,-5.63,99.39,28.12,-6.37
22,21:15,-6.06,53.69,-14.05,-5.62,99.38,27.88,-8.19
22,21:30,-6.06,54.23,-13.94,-5.61,99.37,28.25,-7.54
22,21:45,-6.02,54.64,-13.82,-5.58,99.37,27.85,-9.76
22,22:00,-6.19,57.87,-13.22,-5.74,99.37,27.02,-7.42
22,22:15,-6.77,69.18,-11.62,-6.31,99.34,26.15,-8.28
22,22:30,-7.08,77.12,-10.56,-6.62,99.32,26.03,-7.85
22,22:45,-7.32,81.36,-10.16,-6.86,99.29,25.74,-9.46
22,23:00,-7.39,83.66,-9.96,-6.94,99.25,25.66,-11.94
22,23:15,-7.37,84.9,-9.75,-6.92,99.25,25.21,-12.73
22,23:30,-7.44,87.16,-9.47,-7,99.21,24.2,-15.22
22,23:45,-7.48,88.68,-9.32,-7.04,99.15,24.87,-12.48
23,0:00,-7.52,90.24,-9.1,-7.05,99.1,24.46,-8.96
23,0:15,-7.5,91.42,-8.97,-7.06,99.04,24.19,-7.2
23,0:30,-7.47,92.4,-8.81,-7.05,98.99,23.88,-6
23,0:45,-7.46,92.84,-8.72,-7.03,98.94,23.69,-4.78
23,1:00,-7.45,93.03,-8.71,-7.01,98.89,23.62,-4.35
23,1:15,-7.44,93.24,-8.65,-7.01,98.84,23.28,-4.01
23,1:30,-7.42,93.33,-8.64,-7,98.79,23.33,-3.51
23,1:45,-7.37,93.33,-8.61,-6.99,98.75,23.2,-3.27
23,2:00,-7.31,93.4,-8.56,-6.94,98.73,23.22,-3.18
23,2:15,-7.21,93.34,-8.42,-6.82,98.72,23.31,-3.34
23,2:30,-7.18,93.25,-8.46,-6.82,98.72,23.24,-2.87
23,2:45,-7.16,93.13,-8.45,-6.78,98.71,23.24,-3.4
23,3:00,-7.17,93.04,-8.47,-6.77,98.68,23.23,-3.71
23,3:15,-7.17,92.94,-8.46,-6.77,98.64,23.2,-2.71
23,3:30,-7.2,92.61,-8.48,-6.79,98.62,23.57,-2.88
23,3:45,-7.22,92.07,-8.64,-6.81,98.6,23.58,-1.97
23,4:00,-7.15,91.45,-8.64,-6.74,98.59,23.84,-1.79
23,4:15,-7.05,91.75,-8.52,-6.66,98.6,23.9,-3.11
23,4:30,-6.99,91.77,-8.4,-6.59,98.59,23.88,-2.07
23,4:45,-6.94,91.59,-8.37,-6.54,98.6,23.73,-4.57
23,5:00,-6.97,91.82,-8.37,-6.56,98.61,23.83,-5.94
23,5:15,-7.17,91.23,-8.6,-6.74,98.64,24.18,-6.62
23,5:30,-7.25,90.98,-8.8,-6.85,98.65,23.78,-6.54
23,5:45,-7.29,90.73,-8.84,-6.88,98.66,24.06,-7.48
23,6:00,-7.56,89.84,-9.19,-7.12,98.66,24.52,-9.26
23,6:15,-7.59,89.38,-9.35,-7.18,98.69,24.76,-9.14
23,6:30,-7.73,88.76,-9.54,-7.3,98.72,24.84,-8.96
23,6:45,-7.89,86.99,-10,-7.46,98.74,24.81,-9.46
23,7:00,-8.16,85.78,-10.41,-7.7,98.78,24.99,-9.66
23,7:15,-8.82,84.33,-11.29,-8.37,98.8,27.59,-16.84
23,7:30,-9.14,83.74,-11.85,-8.74,98.83,33.02,-15.86
23,7:45,-9.27,82.95,-12.04,-8.87,98.85,48.29,-12.97
23,8:00,-9.3,81.96,-12.25,-8.86,98.88,63.02,-3.49
23,8:15,-9.38,82.35,-12.21,-8.91,98.9,83.23,-6.79
23,8:30,-9.59,81.51,-12.5,-9.1,98.93,108.48,-10.65
23,8:45,-9.71,79.67,-12.89,-9.2,98.95,145.88,-9.2
23,9:00,-9.88,78.02,-13.27,-9.31,98.98,166.5,-3.59
23,9:15,-9.83,77.28,-13.38,-9.24,99,190.46,0.77
23,9:30,-9.79,76.62,-13.36,-9.18,99.04,201.39,-3.57
23,9:45,-9.84,75.34,-13.57,-9.2,99.06,243.29,3.55
23,10:00,-9.65,73.91,-13.53,-9,99.09,292.6,3.24
23,10:15,-9.62,73.12,-13.61,-8.93,99.11,283.87,2.83
23,10:30,-9.65,72.78,-13.68,-8.95,99.14,289.73,-6.99
23,10:45,-9.45,71.8,-13.54,-8.67,99.15,316.58,12.28
23,11:00,-9.21,70.06,-13.58,-8.46,99.15,327.7,13.96
23,11:15,-9.21,69.3,-13.75,-8.51,99.17,304.11,-0.92
23,11:30,-8.88,67.46,-13.69,-8.06,99.19,353.82,13.36
23,11:45,-8.94,66.23,-14.06,-8.19,99.18,348.35,6.65
23,12:00,-8.03,62.7,-13.56,-7.2,99.18,543.89,62.86
23,12:15,-7.71,60.86,-13.65,-6.92,99.18,558.22,11.59
23,12:30,-7.58,59.39,-13.7,-6.73,99.19,558.77,27.18
23,12:45,-7.61,58.77,-13.95,-6.79,99.18,553.53,10.74
23,13:00,-7.73,58.89,-14.16,-6.96,99.18,545.1,-2.55
23,13:15,-7.73,58.4,-14.37,-7.05,99.17,532.15,0.95
23,13:30,-7.56,57.35,-14.34,-6.83,99.17,512.84,-5.47
23,13:45,-7.59,56.43,-14.57,-6.83,99.17,494.18,-24.47
23,14:00,-7.68,55.85,-14.83,-6.96,99.15,468.73,-11.89
23,14:15,-7.47,54.38,-14.96,-6.74,99.14,444.97,-6.38
23,14:30,-7.49,53.91,-15.24,-6.91,99.15,403.7,-32.13
23,14:45,-7.68,53.63,-15.54,-7.08,99.17,379.61,-31.96
23,15:00,-7.68,52.17,-15.89,-7.09,99.17,342.81,-32.09
23,15:15,-8.14,51.77,-16.38,-7.45,99.18,214.8,-41.69
23,15:30,-8.42,52.67,-16.53,-7.79,99.19,241.67,-22.28
23,15:45,-9.19,55.73,-16.6,-8.59,99.21,149.42,-32.52
23,16:00,-9.82,57.6,-16.89,-9.22,99.22,152.03,-42.21
23,16:15,-10.18,57.31,-17.32,-9.59,99.22,178.22,-73.03
23,16:30,-10.8,57.39,-18.03,-10.3,99.22,104.5,-56.57
23,16:45,-11.2,57.18,-18.52,-10.75,99.19,62.94,-36.03
23,17:00,-11.45,56.51,-19,-11.09,99.17,36.66,-42
23,17:15,-11.6,56.76,-19.15,-11.28,99.15,30.27,-33.33
23,17:30,-11.67,56.59,-19.33,-11.43,99.14,29.86,-37.09
23,17:45,-11.75,57.99,-19.17,-11.54,99.12,29.36,-40.24
23,18:00,-11.87,59.43,-19.09,-11.74,99.1,29.37,-41.01
23,18:15,-11.96,60.34,-19.04,-11.91,99.09,29.69,-33.55
23,18:30,-12.01,61.27,-18.99,-12.02,99.08,29.16,-21.93
23,18:45,-12.08,62.3,-18.86,-12.14,99.08,29.03,-35.46
23,19:00,-12.18,63.19,-18.77,-12.23,99.07,29.35,-39.25
23,19:15,-12.27,65.21,-18.67,-12.49,99.05,29.44,-35.57
23,19:30,-12.27,66.45,-18.68,-12.74,99.03,29.53,-39.49
23,19:45,-12.32,65.98,-18.69,-12.64,98.99,29.8,-32.66
23,20:00,-12.45,67.28,-18.82,-12.98,98.98,28.85,-29.42
23,20:15,-13.01,69.48,-18.48,-13.11,98.99,29.14,-30.44
23,20:30,-13.43,72.16,-18.43,-13.42,99,28.87,-31.51
23,20:45,-13.61,73.38,-18.44,-13.65,99,28.32,-31.17
23,21:00,-13.57,73.64,-18.58,-13.76,98.97,28.16,-17.25
23,21:15,-13.6,74.17,-18.55,-13.83,98.95,29.35,-8.54
23,21:30,-13.63,73.58,-18.63,-13.84,98.92,29.49,-1.89
23,21:45,-13.71,74.6,-18.53,-13.86,98.9,29.34,-3.3
23,22:00,-13.67,74.91,-18.37,-13.74,98.87,29.08,-6.39
23,22:15,-13.57,73.64,-18.47,-13.59,98.88,28.65,-7.25
23,22:30,-13.6,73.21,-18.35,-13.48,98.86,28.46,-9.04
23,22:45,-13.52,73.7,-18.34,-13.48,98.85,28.53,-8.78
23,23:00,-13.36,74.49,-18.07,-13.4,98.83,28.04,-9.31
23,23:15,-13.19,75.21,-17.95,-13.35,98.82,28.17,-8.62
23,23:30,-12.94,74.39,-17.87,-13.12,98.75,28.18,-2.68
23,23:45,-12.81,73.46,-17.62,-12.75,98.71,27.95,0.3
24,0:00,-12.58,71.36,-17.53,-12.35,98.73,27.71,2.01
24,0:15,-12.42,71.05,-17.33,-12.08,98.7,27.47,1.64
24,0:30,-12.26,70.84,-17.2,-11.9,98.67,27.38,1.77
24,0:45,-12.12,69.4,-17.29,-11.75,98.63,27.33,1.79
24,1:00,-11.97,68.71,-17.22,-11.59,98.59,27.26,1.52
24,1:15,-11.8,68.47,-17.18,-11.45,98.58,26.82,-2.57
24,1:30,-11.68,70.78,-16.67,-11.32,98.57,26.92,-2.97
24,1:45,-11.51,72.27,-16.21,-11.14,98.55,26.7,-2.74
24,2:00,-11.38,74.03,-15.77,-11.03,98.52,26.86,-9.53
24,2:15,-11.34,77.79,-15.09,-10.99,98.49,26.9,-5.85
24,2:30,-11.27,81.23,-14.53,-10.91,98.48,26.8,-2.67
24,2:45,-11.08,82.38,-14.15,-10.72,98.45,26.58,-2.57
24,3:00,-10.91,83.66,-13.82,-10.54,98.41,26.43,-2.13
24,3:15,-10.78,85.27,-13.42,-10.4,98.37,26.51,-2.11
24,3:30,-10.63,86.71,-13.09,-10.27,98.33,26.44,-1.56
24,3:45,-10.48,87.28,-12.79,-10.1,98.3,26.86,0.49
24,4:00,-10.33,87.05,-12.67,-9.94,98.26,26.35,0.54
24,4:15,-10.16,87,-12.51,-9.78,98.22,26.41,0.49
24,4:30,-10.04,87.58,-12.28,-9.65,98.18,26.06,-0.77
24,4:45,-9.87,88.6,-11.98,-9.5,98.15,26.23,-1.13
24,5:00,-9.63,88.97,-11.69,-9.29,98.13,25.89,-1.69
24,5:15,-9.4,89.47,-11.4,-9.08,98.12,26.11,-2.13
24,5:30,-9.25,90.1,-11.16,-8.92,98.11,26.12,-2.02
24,5:45,-9.02,90.17,-10.94,-8.69,98.1,26.16,-1.75
24,6:00,-8.84,90.14,-10.74,-8.52,98.09,26.05,-3.44
24,6:15,-8.67,90.69,-10.46,-8.36,98.09,26,-3.12
24,6:30,-8.5,91.41,-10.22,-8.21,98.08,26.15,-2.73
24,6:45,-8.36,91.63,-10,-8.06,98.07,26.01,-2.7
24,7:00,-8.2,91.98,-9.82,-7.91,98.06,26.4,-2.26
24,7:15,-8.03,91.78,-9.64,-7.72,98.05,26.99,-2.51
24,7:30,-7.88,91.66,-9.45,-7.55,98.06,29.54,-2.95
24,7:45,-7.67,91.68,-9.21,-7.33,98.06,33.65,-2.75
24,8:00,-7.48,91.56,-9.04,-7.14,98.03,46.31,-2.99
24,8:15,-7.29,91.53,-8.8,-6.93,98.03,49.32,-3.7
24,8:30,-7.11,91.65,-8.57,-6.72,98.04,61.62,-4.53
24,8:45,-6.92,91.64,-8.37,-6.52,98.06,69.77,-7.33
24,9:00,-6.72,91.69,-8.09,-6.3,98.03,83.37,-6.58
